
====================================================
 HierFAVG Training Start
====================================================

[Round   1] Broadcasting to 2 edges...
  [Edge 0] G1 | E1 | Hier-pFedMe | Selected 85/85
  [Client 37] Round 1 | Hier-pFedMe(λ2=35.0) | loss=1.8552
  [Client  6] Round 21 | Hier-pFedMe(λ2=35.0) | loss=0.5481
  [Client 94] Round 21 | Hier-pFedMe(λ2=35.0) | loss=0.9738
  [Client 11] Round 21 | Hier-pFedMe(λ2=35.0) | loss=0.6361
  [Client 32] Round 21 | Hier-pFedMe(λ2=35.0) | loss=1.1171
  [Client 62] Round 21 | Hier-pFedMe(λ2=35.0) | loss=0.6908
  [Client 19] Round 21 | Hier-pFedMe(λ2=35.0) | loss=1.0153
  [Client 80] Round 21 | Hier-pFedMe(λ2=35.0) | loss=0.6029
  [Client  8] Round 21 | Hier-pFedMe(λ2=35.0) | loss=0.6146
  [Client 49] Round 21 | Hier-pFedMe(λ2=35.0) | loss=0.7917
  [Client 77] Round 21 | Hier-pFedMe(λ2=35.0) | loss=0.2180
  [Client 50] Round 21 | Hier-pFedMe(λ2=35.0) | loss=1.0533
  [Client 64] Round 21 | Hier-pFedMe(λ2=35.0) | loss=0.6024
  [Client 44] Round 21 | Hier-pFedMe(λ2=35.0) | loss=1.1036
  [Client 46] Round 21 | Hier-pFedMe(λ2=35.0) | loss=0.8897
  [Client 16] Round 21 | Hier-pFedMe(λ2=35.0) | loss=1.0387
  [Client 73] Round 21 | Hier-pFedMe(λ2=35.0) | loss=0.5860
  [Client 13] Round 21 | Hier-pFedMe(λ2=35.0) | loss=0.5770
  [Client 25] Round 21 | Hier-pFedMe(λ2=35.0) | loss=0.4928
  [Client 39] Round 21 | Hier-pFedMe(λ2=35.0) | loss=0.6787
  [Client 93] Round 21 | Hier-pFedMe(λ2=35.0) | loss=1.0440
  [Client 55] Round 21 | Hier-pFedMe(λ2=35.0) | loss=0.5536
  [Client 91] Round 21 | Hier-pFedMe(λ2=35.0) | loss=0.9890
  [Client  4] Round 21 | Hier-pFedMe(λ2=35.0) | loss=0.6837
  [Client 85] Round 21 | Hier-pFedMe(λ2=35.0) | loss=0.5472
  [Client 60] Round 21 | Hier-pFedMe(λ2=35.0) | loss=0.5085
  [Client 65] Round 21 | Hier-pFedMe(λ2=35.0) | loss=1.1219
  [Client 43] Round 21 | Hier-pFedMe(λ2=35.0) | loss=1.0884
  [Client 12] Round 21 | Hier-pFedMe(λ2=35.0) | loss=0.7033
  [Client 82] Round 21 | Hier-pFedMe(λ2=35.0) | loss=0.5982
  [Edge 0] G21 | E1 | loss=0.7168
  [Edge 1] G21 | E1 | Hier-pFedMe | Selected 15/15
  [Client 33] Round 21 | Hier-pFedMe(λ2=35.0) | loss=0.8697
  [Client 95] Round 21 | Hier-pFedMe(λ2=35.0) | loss=0.4844
  [Client 38] Round 21 | Hier-pFedMe(λ2=35.0) | loss=0.4693
  [Client 58] Round 21 | Hier-pFedMe(λ2=35.0) | loss=0.5242
  [Client  0] Round 21 | Hier-pFedMe(λ2=35.0) | loss=0.4975
  [Client 63] Round 21 | Hier-pFedMe(λ2=35.0) | loss=0.4054
  [Client 14] Round 21 | Hier-pFedMe(λ2=35.0) | loss=0.4064
  [Client 81] Round 21 | Hier-pFedMe(λ2=35.0) | loss=0.5454
  [Client 59] Round 21 | Hier-pFedMe(λ2=35.0) | loss=0.5137
  [Client 40] Round 21 | Hier-pFedMe(λ2=35.0) | loss=0.8526
  [Client 23] Round 21 | Hier-pFedMe(λ2=35.0) | loss=0.5104
  [Client 22] Round 21 | Hier-pFedMe(λ2=35.0) | loss=0.6750
  [Client 76] Round 21 | Hier-pFedMe(λ2=35.0) | loss=0.8784
  [Client 71] Round 21 | Hier-pFedMe(λ2=35.0) | loss=0.4799
  [Client 99] Round 21 | Hier-pFedMe(λ2=35.0) | loss=0.5950
  [Edge 1] G21 | E1 | loss=0.5805
  [Cloud] GM=0.1426 | loss=2.2328 | time=38.6s | comm=4556.2MB (total=95680MB)

[Round  22] Broadcasting to 2 edges...
  [Edge 0] G22 | E1 | Hier-pFedMe | Selected 85/85
  [Client 73] Round 22 | Hier-pFedMe(λ2=35.0) | loss=0.5990
  [Client 57] Round 22 | Hier-pFedMe(λ2=35.0) | loss=0.7205
  [Client 49] Round 22 | Hier-pFedMe(λ2=35.0) | loss=0.8156
  [Client 35] Round 22 | Hier-pFedMe(λ2=35.0) | loss=1.0179
  [Client 47] Round 22 | Hier-pFedMe(λ2=35.0) | loss=1.2507
  [Client 87] Round 22 | Hier-pFedMe(λ2=35.0) | loss=0.9463
  [Client 92] Round 22 | Hier-pFedMe(λ2=35.0) | loss=1.1463
  [Client 86] Round 22 | Hier-pFedMe(λ2=35.0) | loss=0.5038
  [Client 51] Round 22 | Hier-pFedMe(λ2=35.0) | loss=0.8784
  [Client 44] Round 22 | Hier-pFedMe(λ2=35.0) | loss=0.9700
  [Client 48] Round 22 | Hier-pFedMe(λ2=35.0) | loss=0.6429
  [Client 62] Round 22 | Hier-pFedMe(λ2=35.0) | loss=0.6091
  [Client 69] Round 22 | Hier-pFedMe(λ2=35.0) | loss=0.9782
  [Client  5] Round 22 | Hier-pFedMe(λ2=35.0) | loss=0.5159
  [Client 31] Round 22 | Hier-pFedMe(λ2=35.0) | loss=0.5826
  [Client 98] Round 22 | Hier-pFedMe(λ2=35.0) | loss=0.6736
  [Client  1] Round 22 | Hier-pFedMe(λ2=35.0) | loss=0.5770
  [Client 17] Round 22 | Hier-pFedMe(λ2=35.0) | loss=0.5207
  [Client 16] Round 22 | Hier-pFedMe(λ2=35.0) | loss=0.8700
  [Client 19] Round 22 | Hier-pFedMe(λ2=35.0) | loss=0.9285
  [Client 85] Round 22 | Hier-pFedMe(λ2=35.0) | loss=0.5226
  [Client 91] Round 22 | Hier-pFedMe(λ2=35.0) | loss=0.9923
  [Client  2] Round 22 | Hier-pFedMe(λ2=35.0) | loss=0.4716
  [Client  9] Round 22 | Hier-pFedMe(λ2=35.0) | loss=0.6085
  [Client 27] Round 22 | Hier-pFedMe(λ2=35.0) | loss=0.6251
  [Client 18] Round 22 | Hier-pFedMe(λ2=35.0) | loss=0.6972
  [Client 43] Round 22 | Hier-pFedMe(λ2=35.0) | loss=0.9281
  [Client 72] Round 22 | Hier-pFedMe(λ2=35.0) | loss=0.6633
  [Client  6] Round 22 | Hier-pFedMe(λ2=35.0) | loss=0.4324
  [Client 70] Round 22 | Hier-pFedMe(λ2=35.0) | loss=0.9344
  [Client 65] Round 22 | Hier-pFedMe(λ2=35.0) | loss=0.9950
  [Client 41] Round 22 | Hier-pFedMe(λ2=35.0) | loss=0.5842
  [Client 96] Round 22 | Hier-pFedMe(λ2=35.0) | loss=0.2218
  [Client 25] Round 22 | Hier-pFedMe(λ2=35.0) | loss=0.4349
  [Client 39] Round 22 | Hier-pFedMe(λ2=35.0) | loss=0.6633
  [Client 67] Round 22 | Hier-pFedMe(λ2=35.0) | loss=0.4414
  [Client 83] Round 22 | Hier-pFedMe(λ2=35.0) | loss=0.5866
  [Client 54] Round 22 | Hier-pFedMe(λ2=35.0) | loss=0.9491
  [Client 82] Round 22 | Hier-pFedMe(λ2=35.0) | loss=0.6299
  [Client 74] Round 22 | Hier-pFedMe(λ2=35.0) | loss=1.1221
  [Client 94] Round 22 | Hier-pFedMe(λ2=35.0) | loss=1.0618
  [Client 34] Round 22 | Hier-pFedMe(λ2=35.0) | loss=0.8992
  [Client 88] Round 22 | Hier-pFedMe(λ2=35.0) | loss=0.2370
  [Client 52] Round 22 | Hier-pFedMe(λ2=35.0) | loss=0.8624
  [Client 29] Round 22 | Hier-pFedMe(λ2=35.0) | loss=0.6648
  [Client 42] Round 22 | Hier-pFedMe(λ2=35.0) | loss=0.4972
  [Client 55] Round 22 | Hier-pFedMe(λ2=35.0) | loss=0.5762
  [Client 28] Round 22 | Hier-pFedMe(λ2=35.0) | loss=0.9485
  [Client 60] Round 22 | Hier-pFedMe(λ2=35.0) | loss=0.5981
  [Client 11] Round 22 | Hier-pFedMe(λ2=35.0) | loss=0.5963
  [Client 80] Round 22 | Hier-pFedMe(λ2=35.0) | loss=0.5881
  [Client 37] Round 22 | Hier-pFedMe(λ2=35.0) | loss=1.0005
  [Client 61] Round 22 | Hier-pFedMe(λ2=35.0) | loss=0.6841
  [Client 93] Round 22 | Hier-pFedMe(λ2=35.0) | loss=0.9422
  [Client 32] Round 22 | Hier-pFedMe(λ2=35.0) | loss=0.8912
  [Client 78] Round 22 | Hier-pFedMe(λ2=35.0) | loss=0.2426
  [Client  4] Round 22 | Hier-pFedMe(λ2=35.0) | loss=0.6405
  [Client 75] Round 22 | Hier-pFedMe(λ2=35.0) | loss=0.6551
  [Client 21] Round 22 | Hier-pFedMe(λ2=35.0) | loss=0.2305
  [Client 24] Round 22 | Hier-pFedMe(λ2=35.0) | loss=0.5387
  [Client 50] Round 22 | Hier-pFedMe(λ2=35.0) | loss=0.9167
  [Client 97] Round 22 | Hier-pFedMe(λ2=35.0) | loss=0.6786
  [Client 15] Round 22 | Hier-pFedMe(λ2=35.0) | loss=0.6388
  [Client 10] Round 22 | Hier-pFedMe(λ2=35.0) | loss=1.0910
  [Client 66] Round 22 | Hier-pFedMe(λ2=35.0) | loss=0.5887
  [Client 12] Round 22 | Hier-pFedMe(λ2=35.0) | loss=0.4618
  [Client 20] Round 22 | Hier-pFedMe(λ2=35.0) | loss=1.0909
  [Client 36] Round 22 | Hier-pFedMe(λ2=35.0) | loss=0.6708
  [Client  8] Round 22 | Hier-pFedMe(λ2=35.0) | loss=0.6631
  [Client 64] Round 22 | Hier-pFedMe(λ2=35.0) | loss=0.4580
  [Client 79] Round 22 | Hier-pFedMe(λ2=35.0) | loss=0.2574
  [Client 90] Round 22 | Hier-pFedMe(λ2=35.0) | loss=0.7478
  [Client 45] Round 22 | Hier-pFedMe(λ2=35.0) | loss=0.2449
  [Client  3] Round 22 | Hier-pFedMe(λ2=35.0) | loss=0.6058
  [Client 77] Round 22 | Hier-pFedMe(λ2=35.0) | loss=0.2237
  [Client 56] Round 22 | Hier-pFedMe(λ2=35.0) | loss=1.0747
  [Client  7] Round 22 | Hier-pFedMe(λ2=35.0) | loss=0.5319
  [Client 89] Round 22 | Hier-pFedMe(λ2=35.0) | loss=0.8186
  [Client 68] Round 22 | Hier-pFedMe(λ2=35.0) | loss=0.5946
  [Client 26] Round 22 | Hier-pFedMe(λ2=35.0) | loss=0.7040
  [Client 84] Round 22 | Hier-pFedMe(λ2=35.0) | loss=1.1394
  [Client 53] Round 22 | Hier-pFedMe(λ2=35.0) | loss=0.5084
  [Client 13] Round 22 | Hier-pFedMe(λ2=35.0) | loss=0.4724
  [Client 30] Round 22 | Hier-pFedMe(λ2=35.0) | loss=0.8996
  [Client 46] Round 22 | Hier-pFedMe(λ2=35.0) | loss=0.7422
  [Edge 0] G22 | E1 | loss=0.6992
  [Edge 1] G22 | E1 | Hier-pFedMe | Selected 15/15
  [Client 14] Round 22 | Hier-pFedMe(λ2=35.0) | loss=0.4360
  [Client 99] Round 22 | Hier-pFedMe(λ2=35.0) | loss=0.4732
  [Client 40] Round 22 | Hier-pFedMe(λ2=35.0) | loss=0.6998
  [Client 95] Round 22 | Hier-pFedMe(λ2=35.0) | loss=0.4372
  [Client 76] Round 22 | Hier-pFedMe(λ2=35.0) | loss=0.6903
  [Client 71] Round 22 | Hier-pFedMe(λ2=35.0) | loss=0.5025
  [Client 81] Round 22 | Hier-pFedMe(λ2=35.0) | loss=0.5256
  [Client 22] Round 22 | Hier-pFedMe(λ2=35.0) | loss=0.5098
  [Client 59] Round 22 | Hier-pFedMe(λ2=35.0) | loss=0.5152
  [Client  0] Round 22 | Hier-pFedMe(λ2=35.0) | loss=0.5659
  [Client 23] Round 22 | Hier-pFedMe(λ2=35.0) | loss=0.5308
  [Client 58] Round 22 | Hier-pFedMe(λ2=35.0) | loss=0.4784
  [Client 38] Round 22 | Hier-pFedMe(λ2=35.0) | loss=0.5449
  [Client 33] Round 22 | Hier-pFedMe(λ2=35.0) | loss=0.8099
  [Client 63] Round 22 | Hier-pFedMe(λ2=35.0) | loss=0.4824
  [Edge 1] G22 | E1 | loss=0.5468
  [Cloud] GM=0.1561 | loss=2.2232 | time=38.6s | comm=4556.2MB (total=100236MB)

[Round  23] Broadcasting to 2 edges...
  [Edge 0] G23 | E1 | Hier-pFedMe | Selected 85/85
  [Client 34] Round 23 | Hier-pFedMe(λ2=35.0) | loss=0.9945
  [Client 39] Round 23 | Hier-pFedMe(λ2=35.0) | loss=0.6302
  [Client 66] Round 23 | Hier-pFedMe(λ2=35.0) | loss=0.4774
  [Client 29] Round 23 | Hier-pFedMe(λ2=35.0) | loss=0.6476
  [Client 79] Round 23 | Hier-pFedMe(λ2=35.0) | loss=0.2194
  [Client 77] Round 23 | Hier-pFedMe(λ2=35.0) | loss=0.2175
  [Client 47] Round 23 | Hier-pFedMe(λ2=35.0) | loss=1.0350
  [Client 31] Round 23 | Hier-pFedMe(λ2=35.0) | loss=0.7038
  [Client 11] Round 23 | Hier-pFedMe(λ2=35.0) | loss=0.5536
  [Client 42] Round 23 | Hier-pFedMe(λ2=35.0) | loss=0.5042
  [Client 91] Round 23 | Hier-pFedMe(λ2=35.0) | loss=1.0487
  [Client 55] Round 23 | Hier-pFedMe(λ2=35.0) | loss=0.5833
  [Client 49] Round 23 | Hier-pFedMe(λ2=35.0) | loss=0.9418
  [Client 46] Round 23 | Hier-pFedMe(λ2=35.0) | loss=1.0052
  [Client 50] Round 23 | Hier-pFedMe(λ2=35.0) | loss=1.0506
  [Client 70] Round 23 | Hier-pFedMe(λ2=35.0) | loss=0.8815
  [Client  4] Round 23 | Hier-pFedMe(λ2=35.0) | loss=0.6573
  [Client 64] Round 23 | Hier-pFedMe(λ2=35.0) | loss=0.6753
  [Client 56] Round 23 | Hier-pFedMe(λ2=35.0) | loss=0.8081
  [Client 73] Round 23 | Hier-pFedMe(λ2=35.0) | loss=0.5220
  [Client 61] Round 23 | Hier-pFedMe(λ2=35.0) | loss=0.5612
  [Client 44] Round 23 | Hier-pFedMe(λ2=35.0) | loss=0.9382
  [Client 93] Round 23 | Hier-pFedMe(λ2=35.0) | loss=1.0022
  [Client 74] Round 23 | Hier-pFedMe(λ2=35.0) | loss=0.9799
  [Client 86] Round 23 | Hier-pFedMe(λ2=35.0) | loss=0.6090
  [Client 54] Round 23 | Hier-pFedMe(λ2=35.0) | loss=1.0615
  [Client 53] Round 23 | Hier-pFedMe(λ2=35.0) | loss=0.5514
  [Client  5] Round 23 | Hier-pFedMe(λ2=35.0) | loss=0.4531
  [Client 37] Round 23 | Hier-pFedMe(λ2=35.0) | loss=1.1440
  [Client 62] Round 23 | Hier-pFedMe(λ2=35.0) | loss=0.7003
  [Client 90] Round 23 | Hier-pFedMe(λ2=35.0) | loss=0.6415
  [Client 26] Round 23 | Hier-pFedMe(λ2=35.0) | loss=0.7284
  [Client  3] Round 23 | Hier-pFedMe(λ2=35.0) | loss=0.7178
  [Client 12] Round 23 | Hier-pFedMe(λ2=35.0) | loss=0.4304
  [Client 72] Round 23 | Hier-pFedMe(λ2=35.0) | loss=0.6737
  [Client 48] Round 23 | Hier-pFedMe(λ2=35.0) | loss=0.6235
  [Client 60] Round 23 | Hier-pFedMe(λ2=35.0) | loss=0.5609
  [Client 10] Round 23 | Hier-pFedMe(λ2=35.0) | loss=1.0926
  [Client 57] Round 23 | Hier-pFedMe(λ2=35.0) | loss=0.4330
  [Client 67] Round 23 | Hier-pFedMe(λ2=35.0) | loss=0.5509
  [Client  9] Round 23 | Hier-pFedMe(λ2=35.0) | loss=0.6846
  [Client  6] Round 23 | Hier-pFedMe(λ2=35.0) | loss=0.4964
  [Client 36] Round 23 | Hier-pFedMe(λ2=35.0) | loss=0.5087
  [Client 32] Round 23 | Hier-pFedMe(λ2=35.0) | loss=1.0249
  [Client 13] Round 23 | Hier-pFedMe(λ2=35.0) | loss=0.7876
  [Client 85] Round 23 | Hier-pFedMe(λ2=35.0) | loss=0.5295
  [Client 96] Round 23 | Hier-pFedMe(λ2=35.0) | loss=0.2183
  [Client 69] Round 23 | Hier-pFedMe(λ2=35.0) | loss=1.1114
  [Client 68] Round 23 | Hier-pFedMe(λ2=35.0) | loss=0.5374
  [Client  2] Round 23 | Hier-pFedMe(λ2=35.0) | loss=0.3723
  [Client 27] Round 23 | Hier-pFedMe(λ2=35.0) | loss=0.4952
  [Client 41] Round 23 | Hier-pFedMe(λ2=35.0) | loss=0.5433
  [Client 80] Round 23 | Hier-pFedMe(λ2=35.0) | loss=0.4930
  [Client 24] Round 23 | Hier-pFedMe(λ2=35.0) | loss=0.4791
  [Client 43] Round 23 | Hier-pFedMe(λ2=35.0) | loss=1.0616
  [Client 78] Round 23 | Hier-pFedMe(λ2=35.0) | loss=0.2300
  [Client 18] Round 23 | Hier-pFedMe(λ2=35.0) | loss=0.7597
  [Client 84] Round 23 | Hier-pFedMe(λ2=35.0) | loss=1.0412
  [Client 52] Round 23 | Hier-pFedMe(λ2=35.0) | loss=0.7911
  [Client 28] Round 23 | Hier-pFedMe(λ2=35.0) | loss=1.0177
  [Client 16] Round 23 | Hier-pFedMe(λ2=35.0) | loss=0.9734
  [Client 89] Round 23 | Hier-pFedMe(λ2=35.0) | loss=0.8756
  [Client 25] Round 23 | Hier-pFedMe(λ2=35.0) | loss=0.4788
  [Client 88] Round 23 | Hier-pFedMe(λ2=35.0) | loss=0.2371
  [Client 87] Round 23 | Hier-pFedMe(λ2=35.0) | loss=0.9584
  [Client  7] Round 23 | Hier-pFedMe(λ2=35.0) | loss=0.5774
  [Client 17] Round 23 | Hier-pFedMe(λ2=35.0) | loss=0.4563
  [Client 65] Round 23 | Hier-pFedMe(λ2=35.0) | loss=0.9355
  [Client 97] Round 23 | Hier-pFedMe(λ2=35.0) | loss=0.5437
  [Client 45] Round 23 | Hier-pFedMe(λ2=35.0) | loss=0.2253
  [Client 20] Round 23 | Hier-pFedMe(λ2=35.0) | loss=0.9753
  [Client  1] Round 23 | Hier-pFedMe(λ2=35.0) | loss=0.4683
  [Client 51] Round 23 | Hier-pFedMe(λ2=35.0) | loss=0.9434
  [Client 82] Round 23 | Hier-pFedMe(λ2=35.0) | loss=0.6322
  [Client 98] Round 23 | Hier-pFedMe(λ2=35.0) | loss=0.6422
  [Client 35] Round 23 | Hier-pFedMe(λ2=35.0) | loss=0.9635
  [Client 75] Round 23 | Hier-pFedMe(λ2=35.0) | loss=0.5984
  [Client 94] Round 23 | Hier-pFedMe(λ2=35.0) | loss=0.9984
  [Client 15] Round 23 | Hier-pFedMe(λ2=35.0) | loss=0.6302
  [Client 30] Round 23 | Hier-pFedMe(λ2=35.0) | loss=0.9900
  [Client  8] Round 23 | Hier-pFedMe(λ2=35.0) | loss=0.5323
  [Client 19] Round 23 | Hier-pFedMe(λ2=35.0) | loss=0.9622
  [Client 83] Round 23 | Hier-pFedMe(λ2=35.0) | loss=0.6208
  [Client 92] Round 23 | Hier-pFedMe(λ2=35.0) | loss=1.1906
  [Client 21] Round 23 | Hier-pFedMe(λ2=35.0) | loss=0.2021
  [Edge 0] G23 | E1 | loss=0.6989
  [Edge 1] G23 | E1 | Hier-pFedMe | Selected 15/15
  [Client 95] Round 23 | Hier-pFedMe(λ2=35.0) | loss=0.3865
  [Client 59] Round 23 | Hier-pFedMe(λ2=35.0) | loss=0.5282
  [Client 38] Round 23 | Hier-pFedMe(λ2=35.0) | loss=0.5001
  [Client 99] Round 23 | Hier-pFedMe(λ2=35.0) | loss=0.5002
  [Client 22] Round 23 | Hier-pFedMe(λ2=35.0) | loss=0.4749
  [Client 63] Round 23 | Hier-pFedMe(λ2=35.0) | loss=0.4928
  [Client 81] Round 23 | Hier-pFedMe(λ2=35.0) | loss=0.5225
  [Client 76] Round 23 | Hier-pFedMe(λ2=35.0) | loss=0.7911
  [Client 33] Round 23 | Hier-pFedMe(λ2=35.0) | loss=0.7289
  [Client 71] Round 23 | Hier-pFedMe(λ2=35.0) | loss=0.6289
  [Client  0] Round 23 | Hier-pFedMe(λ2=35.0) | loss=0.4551
  [Client 58] Round 23 | Hier-pFedMe(λ2=35.0) | loss=0.6166
  [Client 40] Round 23 | Hier-pFedMe(λ2=35.0) | loss=0.8656
  [Client 23] Round 23 | Hier-pFedMe(λ2=35.0) | loss=0.6499
  [Client 14] Round 23 | Hier-pFedMe(λ2=35.0) | loss=0.4438
  [Edge 1] G23 | E1 | loss=0.5723
  [Cloud] GM=0.1323 | loss=2.2351 | time=38.5s | comm=4556.2MB (total=104792MB)

[Round  24] Broadcasting to 2 edges...
  [Edge 0] G24 | E1 | Hier-pFedMe | Selected 85/85
  [Client  2] Round 24 | Hier-pFedMe(λ2=35.0) | loss=0.4256
  [Client 75] Round 24 | Hier-pFedMe(λ2=35.0) | loss=0.5293
  [Client 34] Round 24 | Hier-pFedMe(λ2=35.0) | loss=0.9960
  [Client 93] Round 24 | Hier-pFedMe(λ2=35.0) | loss=1.0686
  [Client 94] Round 24 | Hier-pFedMe(λ2=35.0) | loss=0.9534
  [Client 54] Round 24 | Hier-pFedMe(λ2=35.0) | loss=0.8724
  [Client 49] Round 24 | Hier-pFedMe(λ2=35.0) | loss=0.8009
  [Client 24] Round 24 | Hier-pFedMe(λ2=35.0) | loss=0.4414
  [Client 84] Round 24 | Hier-pFedMe(λ2=35.0) | loss=1.0001
  [Client  6] Round 24 | Hier-pFedMe(λ2=35.0) | loss=0.4681
  [Client 91] Round 24 | Hier-pFedMe(λ2=35.0) | loss=1.0468
  [Client 35] Round 24 | Hier-pFedMe(λ2=35.0) | loss=1.0573
  [Client 39] Round 24 | Hier-pFedMe(λ2=35.0) | loss=0.6776
  [Client 11] Round 24 | Hier-pFedMe(λ2=35.0) | loss=0.5609
  [Client 67] Round 24 | Hier-pFedMe(λ2=35.0) | loss=0.5175
  [Client 19] Round 24 | Hier-pFedMe(λ2=35.0) | loss=1.0149
  [Client 98] Round 24 | Hier-pFedMe(λ2=35.0) | loss=0.6170
  [Client 55] Round 24 | Hier-pFedMe(λ2=35.0) | loss=0.5446
  [Client  7] Round 24 | Hier-pFedMe(λ2=35.0) | loss=0.5585
  [Client 13] Round 24 | Hier-pFedMe(λ2=35.0) | loss=0.6257
  [Client 25] Round 24 | Hier-pFedMe(λ2=35.0) | loss=0.4530
  [Client 65] Round 24 | Hier-pFedMe(λ2=35.0) | loss=0.9456
  [Client 17] Round 24 | Hier-pFedMe(λ2=35.0) | loss=0.5821
  [Client 64] Round 24 | Hier-pFedMe(λ2=35.0) | loss=0.5353
  [Client 83] Round 24 | Hier-pFedMe(λ2=35.0) | loss=0.7029
  [Client 85] Round 24 | Hier-pFedMe(λ2=35.0) | loss=0.5459
  [Client 31] Round 24 | Hier-pFedMe(λ2=35.0) | loss=0.4273
  [Client 44] Round 24 | Hier-pFedMe(λ2=35.0) | loss=0.9885
  [Client 29] Round 24 | Hier-pFedMe(λ2=35.0) | loss=0.6168
  [Client 18] Round 24 | Hier-pFedMe(λ2=35.0) | loss=0.5806
  [Client  8] Round 24 | Hier-pFedMe(λ2=35.0) | loss=0.5310
  [Client 96] Round 24 | Hier-pFedMe(λ2=35.0) | loss=0.2216
  [Client 72] Round 24 | Hier-pFedMe(λ2=35.0) | loss=0.4247
  [Client 88] Round 24 | Hier-pFedMe(λ2=35.0) | loss=0.2359
  [Client 78] Round 24 | Hier-pFedMe(λ2=35.0) | loss=0.2545
  [Client 20] Round 24 | Hier-pFedMe(λ2=35.0) | loss=0.9657
  [Client 41] Round 24 | Hier-pFedMe(λ2=35.0) | loss=0.5348
  [Client 45] Round 24 | Hier-pFedMe(λ2=35.0) | loss=0.2257
  [Client 47] Round 24 | Hier-pFedMe(λ2=35.0) | loss=1.0413
  [Client 21] Round 24 | Hier-pFedMe(λ2=35.0) | loss=0.2104
  [Client 89] Round 24 | Hier-pFedMe(λ2=35.0) | loss=0.7957
  [Client 12] Round 24 | Hier-pFedMe(λ2=35.0) | loss=0.3884
  [Client 27] Round 24 | Hier-pFedMe(λ2=35.0) | loss=0.6528
  [Client 97] Round 24 | Hier-pFedMe(λ2=35.0) | loss=0.5259
  [Client  3] Round 24 | Hier-pFedMe(λ2=35.0) | loss=0.4573
  [Client 16] Round 24 | Hier-pFedMe(λ2=35.0) | loss=0.9130
  [Client 50] Round 24 | Hier-pFedMe(λ2=35.0) | loss=1.0715
  [Client 60] Round 24 | Hier-pFedMe(λ2=35.0) | loss=0.5112
  [Client 86] Round 24 | Hier-pFedMe(λ2=35.0) | loss=0.7056
  [Client 37] Round 24 | Hier-pFedMe(λ2=35.0) | loss=0.9132
  [Client 90] Round 24 | Hier-pFedMe(λ2=35.0) | loss=0.6236
  [Client  5] Round 24 | Hier-pFedMe(λ2=35.0) | loss=0.5378
  [Client 68] Round 24 | Hier-pFedMe(λ2=35.0) | loss=0.5331
  [Client 32] Round 24 | Hier-pFedMe(λ2=35.0) | loss=0.8904
  [Client 82] Round 24 | Hier-pFedMe(λ2=35.0) | loss=0.5891
  [Client 62] Round 24 | Hier-pFedMe(λ2=35.0) | loss=0.5045
  [Client 46] Round 24 | Hier-pFedMe(λ2=35.0) | loss=0.6734
  [Client 73] Round 24 | Hier-pFedMe(λ2=35.0) | loss=0.5084
  [Client 43] Round 24 | Hier-pFedMe(λ2=35.0) | loss=0.9206
  [Client 10] Round 24 | Hier-pFedMe(λ2=35.0) | loss=1.0424
  [Client 53] Round 24 | Hier-pFedMe(λ2=35.0) | loss=0.4701
  [Client 70] Round 24 | Hier-pFedMe(λ2=35.0) | loss=0.8019
  [Client 28] Round 24 | Hier-pFedMe(λ2=35.0) | loss=0.9476
  [Client 61] Round 24 | Hier-pFedMe(λ2=35.0) | loss=0.5851
  [Client 87] Round 24 | Hier-pFedMe(λ2=35.0) | loss=0.9832
  [Client 74] Round 24 | Hier-pFedMe(λ2=35.0) | loss=1.0007
  [Client 66] Round 24 | Hier-pFedMe(λ2=35.0) | loss=0.7005
  [Client 56] Round 24 | Hier-pFedMe(λ2=35.0) | loss=0.8863
  [Client 48] Round 24 | Hier-pFedMe(λ2=35.0) | loss=0.6805
  [Client 77] Round 24 | Hier-pFedMe(λ2=35.0) | loss=0.2343
  [Client 92] Round 24 | Hier-pFedMe(λ2=35.0) | loss=1.0042
  [Client 79] Round 24 | Hier-pFedMe(λ2=35.0) | loss=0.2366
  [Client 42] Round 24 | Hier-pFedMe(λ2=35.0) | loss=0.4605
  [Client 30] Round 24 | Hier-pFedMe(λ2=35.0) | loss=0.9120
  [Client 52] Round 24 | Hier-pFedMe(λ2=35.0) | loss=0.8300
  [Client 26] Round 24 | Hier-pFedMe(λ2=35.0) | loss=0.6363
  [Client 57] Round 24 | Hier-pFedMe(λ2=35.0) | loss=0.5293
  [Client 15] Round 24 | Hier-pFedMe(λ2=35.0) | loss=0.6008
  [Client 80] Round 24 | Hier-pFedMe(λ2=35.0) | loss=0.6068
  [Client 36] Round 24 | Hier-pFedMe(λ2=35.0) | loss=0.5912
  [Client 51] Round 24 | Hier-pFedMe(λ2=35.0) | loss=0.8036
  [Client  9] Round 24 | Hier-pFedMe(λ2=35.0) | loss=0.6788
  [Client  4] Round 24 | Hier-pFedMe(λ2=35.0) | loss=0.7767
  [Client  1] Round 24 | Hier-pFedMe(λ2=35.0) | loss=0.4335
  [Client 69] Round 24 | Hier-pFedMe(λ2=35.0) | loss=0.8554
  [Edge 0] G24 | E1 | loss=0.6683
  [Edge 1] G24 | E1 | Hier-pFedMe | Selected 15/15
  [Client 71] Round 24 | Hier-pFedMe(λ2=35.0) | loss=0.5463
  [Client 99] Round 24 | Hier-pFedMe(λ2=35.0) | loss=0.4378
